"agg","independent_var","dependent_var","pearson_r","p_value","n"
"agg2","herbs","B3_RaoQ_w3",-0.037467631762631,0.923760803983877,9
"agg2","herbs","B3_RaoQ_w5",-0.0424945508546213,0.913560977281087,9
"agg2","herbs","B3_RaoQ_w7",0.432414449021991,0.245066755906687,9
"agg2","herbs","B3_RaoQ_w9",-0.0452495540498718,0.907975507171971,9
"agg2","herbs","B3_glcm_ASM",-0.240312761531762,0.533391042901917,9
"agg2","herbs","B3_glcm_contrast",0.282171834536493,0.461951555135586,9
"agg2","herbs","B3_glcm_dissimilarity",-0.246522660728062,0.522531921391812,9
"agg2","herbs","B3_glcm_entropy",-0.258596520478877,0.501672490986353,9
"agg2","herbs","B3_glcm_homogeneity",-0.31303960677015,0.412088639050921,9
"agg2","herbs","B4_CV",-0.164315002821756,0.672700497512345,9
"agg2","herbs","B4_RaoQ_w3",-0.017412430620446,0.964536648856104,9
"agg2","herbs","B4_RaoQ_w5",-0.0865506976672841,0.82477733826606,9
"agg2","herbs","B4_RaoQ_w7",-0.0741793054920381,0.849574387458246,9
"agg2","herbs","B4_RaoQ_w9",0.423789707569341,0.25565851067272,9
"agg2","herbs","B4_glcm_ASM",-0.224239323195861,0.56189473742683,9
"agg2","herbs","B4_glcm_contrast",0.288308773955608,0.451839482218954,9
"agg2","herbs","B4_glcm_dissimilarity",-0.181981431454691,0.639349883574799,9
"agg2","herbs","B4_glcm_entropy",-0.21548427680091,0.577652255538652,9
"agg2","herbs","B4_glcm_homogeneity",-0.154056155612304,0.69230033446302,9
"agg2","herbs","SSD",-0.734678145607651,0.0241583283301167,9
"agg2","litter","B1_CV",0.900548312916149,0.000925599267125368,9
"agg2","litter","B1_RaoQ_w3",-0.144180551079725,0.711318567981792,9
"agg2","litter","B1_RaoQ_w5",0.646203416818013,0.0600542591968414,9
"agg2","litter","B1_RaoQ_w7",0.607885994635508,0.0824555782088646,9
"agg2","litter","B1_RaoQ_w9",0.612226570297569,0.079693811377008,9
"agg2","litter","B1_glcm_ASM",0.813532803125833,0.00764138434644441,9
"agg2","litter","B1_glcm_contrast",-0.3647444027802,0.334474836376141,9
"agg2","litter","B1_glcm_dissimilarity",0.648646799699355,0.0587743906496709,9
"agg2","litter","B1_glcm_entropy",0.618369314310206,0.0758845573184551,9
"agg2","litter","B1_glcm_homogeneity",0.650816154520837,0.0576526369765857,9
"agg2","litter","B2_CV",0.882652325205161,0.00162211134008987,9
"agg2","litter","B2_RaoQ_w3",0.93991259711139,0.00016505604212508,9
"agg2","litter","B2_RaoQ_w5",-0.133912931958776,0.731238759072125,9
"agg2","litter","B2_RaoQ_w7",0.942918637612041,0.00013832987429795,9
"agg2","litter","B2_RaoQ_w9",0.903939305056389,0.000822572306911363,9
"agg2","litter","B2_glcm_ASM",0.288314612173178,0.4518299083534,9
"agg2","litter","B2_glcm_contrast",-0.187600163447902,0.628855845406358,9
"agg2","litter","B2_glcm_dissimilarity",0.791697071370788,0.0110047792973759,9
"agg2","litter","B2_glcm_entropy",0.289490084172899,0.449904089477097,9
"agg2","litter","B2_glcm_homogeneity",0.766572262678677,0.0159650078896284,9
"agg2","litter","B3_CV",0.909432630559622,0.000673076824006929,9
"agg2","litter","B3_RaoQ_w3",0.955902828172375,5.67814960998956e-05,9
"agg2","litter","B3_RaoQ_w5",0.953010163030747,7.07198648024306e-05,9
"agg2","litter","B3_RaoQ_w7",-0.157336193475189,0.686015930166055,9
"agg2","litter","B3_RaoQ_w9",0.949117545937663,9.3077117750741e-05,9
"agg2","litter","B3_glcm_ASM",0.269155030375454,0.483714279799316,9
"agg2","litter","B3_glcm_contrast",-0.541243032851468,0.132350540614789,9
"agg2","litter","B3_glcm_dissimilarity",0.255920500589182,0.506266317212789,9
"agg2","litter","B3_glcm_entropy",0.292838124257722,0.44443848984969,9
"agg2","litter","B3_glcm_homogeneity",0.213198312281053,0.581792594427727,9
"agg2","litter","B4_CV",0.909752787881764,0.000664999736912206,9
"agg2","litter","B4_RaoQ_w3",0.942078083225868,0.0001454700882395,9
"agg2","litter","B4_RaoQ_w5",0.982794473629226,2.16315541539118e-06,9
"agg2","litter","B4_RaoQ_w7",0.986757522009662,8.68609871555827e-07,9
"agg2","litter","B4_RaoQ_w9",-0.0605296875993606,0.877065803141734,9
"agg2","litter","B4_glcm_ASM",0.583400059991875,0.099137769267102,9
"agg2","litter","B4_glcm_contrast",-0.500315790049167,0.170157438205955,9
"agg2","litter","B4_glcm_dissimilarity",0.60586410847637,0.0837619567067061,9
"agg2","litter","B4_glcm_entropy",0.60084703346322,0.0870585189054653,9
"agg2","litter","B4_glcm_homogeneity",0.624504207535695,0.072195306621981,9
"agg2","litter","SSD",-0.0998939677783797,0.798182348198339,9
"agg2","moss","B1_CV",-0.177861599409973,0.647079884230187,9
"agg2","moss","B1_RaoQ_w3",-0.47449357487308,0.196858460195267,9
"agg2","moss","B1_RaoQ_w5",0.278234391611042,0.468489862715946,9
"agg2","moss","B1_RaoQ_w7",0.22949009216691,0.552521680817101,9
"agg2","moss","B1_RaoQ_w9",0.308271306059569,0.419625741103731,9
"agg2","moss","B1_glcm_ASM",0.230806409347223,0.550181217175173,9
"agg2","moss","B1_glcm_contrast",-0.602937460820645,0.0856754288616566,9
"agg2","moss","B1_glcm_dissimilarity",0.336975561795044,0.375204760581905,9
"agg2","moss","B1_glcm_entropy",0.396680745652338,0.290495253707198,9
"agg2","moss","B1_glcm_homogeneity",0.394457702665834,0.293454782768295,9
"agg2","moss","B2_CV",-0.318507315951507,0.403522480749312,9
"agg2","moss","B2_RaoQ_w3",-0.142632431213121,0.714312714569687,9
"agg2","moss","B2_RaoQ_w5",-0.645747640573109,0.0602949300329824,9
"agg2","moss","B2_RaoQ_w7",-0.154938869266305,0.690607480062922,9
"agg2","moss","B2_RaoQ_w9",-0.326061367958334,0.391823790259296,9
"agg2","moss","B2_glcm_ASM",0.80569298982846,0.0087543194026243,9
"agg2","moss","B2_glcm_contrast",-0.668637863699989,0.0489488840452327,9
"agg2","moss","B2_glcm_dissimilarity",0.18484335558087,0.633997653501328,9
"agg2","moss","B2_glcm_entropy",0.808050996205203,0.00840876747793342,9
"agg2","moss","B2_glcm_homogeneity",0.264423619006957,0.491728330156033,9
"agg2","moss","B3_CV",-0.215245427345634,0.578084361670837,9
"agg2","moss","B3_RaoQ_w3",-0.144890983367166,0.709945693565559,9
"agg2","moss","B3_RaoQ_w5",-0.111916771081722,0.774371399451135,9
"agg2","moss","B3_RaoQ_w7",-0.665353578790248,0.0504850358738063,9
"agg2","moss","B3_RaoQ_w9",-0.144897833531694,0.709932459476425,9
"agg2","moss","B3_glcm_ASM",0.777018675225938,0.0137522933194306,9
"agg2","moss","B3_glcm_contrast",-0.286238845424712,0.455239406709339,9
"agg2","moss","B3_glcm_dissimilarity",0.778484573799006,0.0134592647331337,9
"agg2","moss","B3_glcm_entropy",0.77363706979993,0.0144444933118532,9
"agg2","moss","B3_glcm_homogeneity",0.82878093653077,0.00575932964380684,9
"agg2","moss","B4_CV",-0.203358882895539,0.599733351835322,9
"agg2","moss","B4_RaoQ_w3",-0.348111428585576,0.358599910278672,9
"agg2","moss","B4_RaoQ_w5",-0.199110128327418,0.607538982451547,9
"agg2","moss","B4_RaoQ_w7",-0.190225803483442,0.623971475910776,9
"agg2","moss","B4_RaoQ_w9",-0.742183754276176,0.0220262427463938,9
"agg2","moss","B4_glcm_ASM",0.53284533728902,0.139657840034406,9
"agg2","moss","B4_glcm_contrast",-0.165680288808529,0.670104612539701,9
"agg2","moss","B4_glcm_dissimilarity",0.447062429407944,0.227629137903273,9
"agg2","moss","B4_glcm_entropy",0.499779992824752,0.170689074208474,9
"agg2","moss","B4_glcm_homogeneity",0.434981662418561,0.241960364185533,9
"agg2","moss","SSD",0.336680515511824,0.375649570537495,9
"agg2","veg_height_cm","B1_CV",-0.355455966012369,0.347846177899893,9
"agg2","veg_height_cm","B1_RaoQ_w3",0.306248480366486,0.42284176269011,9
"agg2","veg_height_cm","B1_RaoQ_w5",0.294423282506412,0.441860935277736,9
"agg2","veg_height_cm","B1_RaoQ_w7",0.379421379172092,0.313875100851799,9
"agg2","veg_height_cm","B1_RaoQ_w9",0.358017417911227,0.344133162087513,9
"agg2","veg_height_cm","B1_glcm_ASM",-0.0902265304441528,0.817434415318827,9
"agg2","veg_height_cm","B1_glcm_contrast",0.168738837426284,0.664300228885605,9
"agg2","veg_height_cm","B1_glcm_dissimilarity",-0.124356762562158,0.749904609212677,9
"agg2","veg_height_cm","B1_glcm_entropy",-0.134151581593335,0.73077412754228,9
"agg2","veg_height_cm","B1_glcm_homogeneity",-0.109184603108321,0.779768814454041,9
"agg2","veg_height_cm","B2_CV",-0.395456383944546,0.292123333658596,9
"agg2","veg_height_cm","B2_RaoQ_w3",-0.0458668798816292,0.906724416821884,9
"agg2","veg_height_cm","B2_RaoQ_w5",0.102642079732367,0.792726378979046,9
"agg2","veg_height_cm","B2_RaoQ_w7",-0.0493832426930887,0.899601510047382,9
"agg2","veg_height_cm","B2_RaoQ_w9",-0.035621514055645,0.927509137320873,9
"agg2","veg_height_cm","B2_glcm_ASM",0.442518319162591,0.232964119442586,9
"agg2","veg_height_cm","B2_glcm_contrast",0.123407872923949,0.75176435651172,9
"agg2","veg_height_cm","B2_glcm_dissimilarity",-0.0435556849676642,0.911409243484404,9
"agg2","veg_height_cm","B2_glcm_entropy",0.416119081140966,0.265279062086416,9
"agg2","veg_height_cm","B2_glcm_homogeneity",-0.0474612027685879,0.903494142918213,9
"agg2","veg_height_cm","B3_CV",-0.393176672252337,0.295167213637084,9
"agg2","veg_height_cm","B3_RaoQ_w3",-0.0695544785887496,0.858874784145214,9
"agg2","veg_height_cm","B3_RaoQ_w5",-0.0587456972039227,0.880667887300483,9
"agg2","veg_height_cm","B3_RaoQ_w7",0.02192022968137,0.955362351603169,9
"agg2","veg_height_cm","B3_RaoQ_w9",-0.080147888239768,0.837595565764166,9
"agg2","veg_height_cm","B3_glcm_ASM",0.503824673804655,0.16669927947276,9
"agg2","veg_height_cm","B3_glcm_contrast",0.476644567945118,0.194550179355531,9
"agg2","veg_height_cm","B3_glcm_dissimilarity",0.54528395380784,0.128916736510448,9
"agg2","veg_height_cm","B3_glcm_entropy",0.480538477760561,0.190410358520887,9
"agg2","veg_height_cm","B3_glcm_homogeneity",0.52313704542832,0.1483946360823,9
"agg2","veg_height_cm","B4_CV",-0.400704713358931,0.285177468828794,9
"agg2","veg_height_cm","B4_RaoQ_w3",-0.236787593395494,0.539593963187024,9
"agg2","veg_height_cm","B4_RaoQ_w5",-0.251099787051706,0.514584319792329,9
"agg2","veg_height_cm","B4_RaoQ_w7",-0.246177067733315,0.523133953152945,9
"agg2","veg_height_cm","B4_RaoQ_w9",-0.0582697236065071,0.881629255888063,9
"agg2","veg_height_cm","B4_glcm_ASM",0.342071553767508,0.367561539214851,9
"agg2","veg_height_cm","B4_glcm_contrast",0.64716245592752,0.0595498266750013,9
"agg2","veg_height_cm","B4_glcm_dissimilarity",0.340681944381045,0.369638327865805,9
"agg2","veg_height_cm","B4_glcm_entropy",0.319273131442745,0.40232926598903,9
"agg2","veg_height_cm","B4_glcm_homogeneity",0.278021472129215,0.468844538802236,9
"agg2","veg_height_cm","SSD",0.11198082083658,0.774244968162724,9
"agg4","bare.soil","B1_CV",-0.0844745104745274,0.828930011047507,9
"agg4","bare.soil","B1_RaoQ_w3",0.321714303402845,0.398536529944141,9
"agg4","bare.soil","B1_RaoQ_w5",-0.711799572076804,0.0314834167522687,9
"agg4","bare.soil","B1_RaoQ_w7",-0.712462978807497,0.0312529336962233,9
"agg4","bare.soil","B1_RaoQ_w9",-0.729833695987863,0.0256041531332816,9
"agg4","bare.soil","B1_glcm_ASM",-0.574807158467801,0.105442109880367,9
"agg4","bare.soil","B1_glcm_contrast",0.66266835725513,0.0517635779623657,9
"agg4","bare.soil","B1_glcm_dissimilarity",-0.35517109727566,0.348260316497864,9
"agg4","bare.soil","B1_glcm_entropy",-0.540987884399339,0.132569150377334,9
"agg4","bare.soil","B1_glcm_homogeneity",-0.54435995057994,0.129697200683371,9
"agg4","bare.soil","B2_CV",0.105391876696749,0.78727484288685,9
"agg4","bare.soil","B2_RaoQ_w3",-0.344100096887465,0.364539882741189,9
"agg4","bare.soil","B2_RaoQ_w5",0.560330345555521,0.116599795918145,9
"agg4","bare.soil","B2_RaoQ_w7",-0.295339702234829,0.44037378513969,9
"agg4","bare.soil","B2_RaoQ_w9",-0.0510146900797486,0.896298852871158,9
"agg4","bare.soil","B2_glcm_ASM",-0.79670226075352,0.0101599517800573,9
"agg4","bare.soil","B2_glcm_contrast",0.594482685586919,0.0913536056331929,9
"agg4","bare.soil","B2_glcm_dissimilarity",-0.361030900023126,0.339789836354183,9
"agg4","bare.soil","B2_glcm_entropy",-0.8102862651205,0.00808984284887233,9
"agg4","bare.soil","B2_glcm_homogeneity",-0.533867428357602,0.138756080364677,9
"agg4","bare.soil","B3_CV",-0.0348924663841037,0.928989729703946,9
"agg4","bare.soil","B3_RaoQ_w3",-0.333850179483422,0.379929211526291,9
"agg4","bare.soil","B3_RaoQ_w5",-0.358678363505383,0.34317823022293,9
"agg4","bare.soil","B3_RaoQ_w7",0.348552433110548,0.357949733749015,9
"agg4","bare.soil","B3_RaoQ_w9",-0.347191026897992,0.359958695635539,9
"agg4","bare.soil","B3_glcm_ASM",-0.773523949237787,0.0144680429076119,9
"agg4","bare.soil","B3_glcm_contrast",0.471292681499048,0.200321647108141,9
"agg4","bare.soil","B3_glcm_dissimilarity",-0.777472565225407,0.0136611100531478,9
"agg4","bare.soil","B3_glcm_entropy",-0.781519570449526,0.0128659380852439,9
"agg4","bare.soil","B3_glcm_homogeneity",-0.777233901346096,0.0137090052758037,9
"agg4","bare.soil","B4_CV",-0.0318644154265243,0.93514124541943,9
"agg4","bare.soil","B4_RaoQ_w3",-0.0732884942151838,0.851364567962583,9
"agg4","bare.soil","B4_RaoQ_w5",-0.245882696715296,0.523646969994874,9
"agg4","bare.soil","B4_RaoQ_w7",-0.252149564963056,0.512768338431333,9
"agg4","bare.soil","B4_RaoQ_w9",0.470563676182975,0.201115108930652,9
"agg4","bare.soil","B4_glcm_ASM",-0.772664866672656,0.014647726419951,9
"agg4","bare.soil","B4_glcm_contrast",0.530300398622386,0.141918091896081,9
"agg4","bare.soil","B4_glcm_dissimilarity",-0.784722190105716,0.0122591447507469,9
"agg4","bare.soil","B4_glcm_entropy",-0.7783937753185,0.0134772923643623,9
"agg4","bare.soil","B4_glcm_homogeneity",-0.761260111353953,0.0171761094801327,9
"agg4","bare.soil","SSD",-0.00333350005536046,0.993209112336569,9
"agg4","grasses","B1_CV",0.2379333258312,0.537574889883953,9
"agg4","grasses","B1_RaoQ_w3",-0.3161381311975,0.407224151027837,9
"agg4","grasses","B1_RaoQ_w5",-0.109995432766751,0.778166155655752,9
"agg4","grasses","B1_RaoQ_w7",-0.194938314311379,0.615236790176342,9
"agg4","grasses","B1_RaoQ_w9",-0.0831842431156387,0.831512585581874,9
"agg4","grasses","B1_glcm_ASM",0.135814945946096,0.72753780223057,9
"agg4","grasses","B1_glcm_contrast",-0.200078549769057,0.605756784999536,9
"agg4","grasses","B1_glcm_dissimilarity",-0.116550528701086,0.765236576314864,9
"agg4","grasses","B1_glcm_entropy",0.0344483621783927,0.929891735002555,9
"agg4","grasses","B1_glcm_homogeneity",0.108507095060136,0.781108505155001,9
"agg4","grasses","B2_CV",0.159124818524312,0.682595981469282,9
"agg4","grasses","B2_RaoQ_w3",0.0226574478081436,0.953862367909511,9
"agg4","grasses","B2_RaoQ_w5",-0.239181971444691,0.535377777307152,9
"agg4","grasses","B2_RaoQ_w7",0.0508636566389211,0.896604543613586,9
"agg4","grasses","B2_RaoQ_w9",-0.0470365443005563,0.904354429810335,9
"agg4","grasses","B2_glcm_ASM",0.167481200583029,0.666685069315382,9
"agg4","grasses","B2_glcm_contrast",-0.27211283390805,0.478732164403194,9
"agg4","grasses","B2_glcm_dissimilarity",0.0397088617223076,0.919211990349995,9
"agg4","grasses","B2_glcm_entropy",0.215771622421221,0.577132568789245,9
"agg4","grasses","B2_glcm_homogeneity",0.101822494191477,0.79435274056217,9
"agg4","grasses","B3_CV",0.21416194436565,0.580045968074172,9
"agg4","grasses","B3_RaoQ_w3",0.0645662024537441,0.868922901357517,9
"agg4","grasses","B3_RaoQ_w5",0.0655852131712596,0.866868898378973,9
"agg4","grasses","B3_RaoQ_w7",-0.271831464372225,0.479205175314598,9
"agg4","grasses","B3_RaoQ_w9",0.0741824457667102,0.849568077788231,9
"agg4","grasses","B3_glcm_ASM",0.0767668028250809,0.8443779323345,9
"agg4","grasses","B3_glcm_contrast",-0.240236786471454,0.533524437209935,9
"agg4","grasses","B3_glcm_dissimilarity",0.0674576418823316,0.863096479362367,9
"agg4","grasses","B3_glcm_entropy",0.0786792801978441,0.84054044109658,9
"agg4","grasses","B3_glcm_homogeneity",0.202629504711364,0.601070856693395,9
"agg4","grasses","B4_CV",0.197331772798983,0.610816367448024,9
"agg4","grasses","B4_RaoQ_w3",0.0494404356750916,0.899485707331935,9
"agg4","grasses","B4_RaoQ_w5",0.138914786744308,0.721516560910458,9
"agg4","grasses","B4_RaoQ_w7",0.164060434964833,0.673184851708643,9
"agg4","grasses","B4_RaoQ_w9",-0.239585817976579,0.534667913785367,9
"agg4","grasses","B4_glcm_ASM",0.272437674137791,0.478186317990134,9
"agg4","grasses","B4_glcm_contrast",-0.256779740600333,0.504789446320589,9
"agg4","grasses","B4_glcm_dissimilarity",0.164063136384478,0.673179711299545,9
"agg4","grasses","B4_glcm_entropy",0.230692606274439,0.55038341557891,9
"agg4","grasses","B4_glcm_homogeneity",0.136421365047231,0.726358846333788,9
"agg4","grasses","SSD",0.731189308808144,0.0251939930006037,9
"agg4","herbs","B1_CV",-0.222974719795437,0.564160911242176,9
"agg4","herbs","B1_RaoQ_w3",0.456636029733915,0.216609765459807,9
"agg4","herbs","B1_RaoQ_w5",0.0410980358960075,0.916393524468277,9
"agg4","herbs","B1_RaoQ_w7",0.147805632717643,0.704320869657753,9
"agg4","herbs","B1_RaoQ_w9",0.0171189694960125,0.965134037496123,9
"agg4","herbs","B1_glcm_ASM",-0.190907911563706,0.622704640526312,9
"agg4","herbs","B1_glcm_contrast",0.284901114901516,0.45744252163254,9
"agg4","herbs","B1_glcm_dissimilarity",-0.0212048087003963,0.956818101625576,9
"agg4","herbs","B1_glcm_entropy",-0.162701962201223,0.675771307337184,9
"agg4","herbs","B1_glcm_homogeneity",-0.228166486841077,0.554878868668181,9
"agg4","herbs","B2_CV",-0.11015376209464,0.777853291443716,9
"agg4","herbs","B2_RaoQ_w3",0.00703109186033672,0.985676967356606,9
"agg4","herbs","B2_RaoQ_w5",0.368272022310161,0.329464184477021,9
"agg4","herbs","B2_RaoQ_w7",-0.0240535659080429,0.951022097599829,9
"agg4","herbs","B2_RaoQ_w9",0.139047473046026,0.721259119038025,9
"agg4","herbs","B2_glcm_ASM",-0.311729006708191,0.414154100959956,9
"agg4","herbs","B2_glcm_contrast",0.386788141662551,0.303783263977182,9
"agg4","herbs","B2_glcm_dissimilarity",-0.0918818500546171,0.814131689653455,9
"agg4","herbs","B2_glcm_entropy",-0.353195800703582,0.351138568811676,9
"agg4","herbs","B2_glcm_homogeneity",-0.175872086902973,0.650823316667255,9
"agg4","herbs","B3_CV",-0.209584449204581,0.588359574956325,9
"agg4","herbs","B3_RaoQ_w3",-0.0348517714403367,0.929072380953719,9
"agg4","herbs","B3_RaoQ_w5",-0.0406922456539331,0.91721674153776,9
"agg4","herbs","B3_RaoQ_w7",0.440417254004443,0.235453563694617,9
"agg4","herbs","B3_RaoQ_w9",-0.038780254218376,0.921096458243634,9
"agg4","herbs","B3_glcm_ASM",-0.227930885416808,0.555298842032396,9
"agg4","herbs","B3_glcm_contrast",0.324480171743268,0.394259362773458,9
"agg4","herbs","B3_glcm_dissimilarity",-0.212597749021622,0.582882093981406,9
"agg4","herbs","B3_glcm_entropy",-0.228292095958528,0.554655011699165,9
"agg4","herbs","B3_glcm_homogeneity",-0.351674805034265,0.353362683097716,9
"agg4","herbs","B4_CV",-0.200398511196783,0.605168350912277,9
"agg4","herbs","B4_RaoQ_w3",0.043577748277433,0.911364509455463,9
"agg4","herbs","B4_RaoQ_w5",-0.111654501044103,0.774889156358102,9
"agg4","herbs","B4_RaoQ_w7",-0.135547649938539,0.728057616895917,9
"agg4","herbs","B4_RaoQ_w9",0.394573552042068,0.293300172045443,9
"agg4","herbs","B4_glcm_ASM",-0.354361584044199,0.349438485375731,9
"agg4","herbs","B4_glcm_contrast",0.33462479116915,0.378755678544884,9
"agg4","herbs","B4_glcm_dissimilarity",-0.244613159021383,0.525861726216518,9
"agg4","herbs","B4_glcm_entropy",-0.325551262150927,0.392608758816776,9
"agg4","herbs","B4_glcm_homogeneity",-0.193391101407795,0.618100020405679,9
"agg4","herbs","SSD",-0.7134568306354,0.030909710578697,9
"agg4","litter","B1_CV",0.889990100886343,0.00130364823360128,9
"agg4","litter","B1_RaoQ_w3",-0.332140950258324,0.382524728004859,9
"agg4","litter","B1_RaoQ_w5",0.602308129495797,0.0860903782762931,9
"agg4","litter","B1_RaoQ_w7",0.54709192781333,0.127397700097739,9
"agg4","litter","B1_RaoQ_w9",0.593753727620821,0.0918536780110167,9
"agg4","litter","B1_glcm_ASM",0.773593583748046,0.0144535432626306,9
"agg4","litter","B1_glcm_contrast",-0.456483288972222,0.216783219903881,9
"agg4","litter","B1_glcm_dissimilarity",0.622478933500119,0.0734005542966849,9
"agg4","litter","B1_glcm_entropy",0.590242179531261,0.0942861166897095,9
"agg4","litter","B1_glcm_homogeneity",0.606085793796571,0.0836181021778998,9
"agg4","litter","B2_CV",0.823395705440817,0.00638292914722944,9
"agg4","litter","B2_RaoQ_w3",0.939415249914816,0.000169803409024252,9
"agg4","litter","B2_RaoQ_w5",-0.340341922318197,0.370147343658231,9
"agg4","litter","B2_RaoQ_w7",0.963346255730504,2.99483159495118e-05,9
"agg4","litter","B2_RaoQ_w9",0.837835158653741,0.00480675811386212,9
"agg4","litter","B2_glcm_ASM",0.148283806610259,0.703399243158661,9
"agg4","litter","B2_glcm_contrast",-0.422595614083731,0.257143777764779,9
"agg4","litter","B2_glcm_dissimilarity",0.89330180690965,0.00117531301857729,9
"agg4","litter","B2_glcm_entropy",0.19785110972632,0.609858644545613,9
"agg4","litter","B2_glcm_homogeneity",0.762050383238211,0.0169921918560515,9
"agg4","litter","B3_CV",0.881577731221899,0.00167287354819731,9
"agg4","litter","B3_RaoQ_w3",0.943851176681166,0.000130701334801169,9
"agg4","litter","B3_RaoQ_w5",0.941755322570605,0.000148279511824892,9
"agg4","litter","B3_RaoQ_w7",-0.337487125874367,0.374434120844259,9
"agg4","litter","B3_RaoQ_w9",0.933322106782798,0.000236036240124053,9
"agg4","litter","B3_glcm_ASM",0.179663946616887,0.643694516230614,9
"agg4","litter","B3_glcm_contrast",-0.548876012901633,0.125909208040453,9
"agg4","litter","B3_glcm_dissimilarity",0.122410043822521,0.753721214162113,9
"agg4","litter","B3_glcm_entropy",0.177237671231898,0.648253124518104,9
"agg4","litter","B3_glcm_homogeneity",0.0880955233092239,0.821689898174361,9
"agg4","litter","B4_CV",0.886442154841129,0.00145160653732891,9
"agg4","litter","B4_RaoQ_w3",0.873816384429678,0.0020726694254658,9
"agg4","litter","B4_RaoQ_w5",0.965210279010389,2.49938842098801e-05,9
"agg4","litter","B4_RaoQ_w7",0.953686257772953,6.72670703239242e-05,9
"agg4","litter","B4_RaoQ_w9",-0.355225877591253,0.348180658933968,9
"agg4","litter","B4_glcm_ASM",0.526586709992386,0.145254610849928,9
"agg4","litter","B4_glcm_contrast",-0.51594847608373,0.155064123157228,9
"agg4","litter","B4_glcm_dissimilarity",0.522587566881314,0.148898417052064,9
"agg4","litter","B4_glcm_entropy",0.51862321901402,0.152562592489375,9
"agg4","litter","B4_glcm_homogeneity",0.60494400418018,0.0843606572882408,9
"agg4","litter","SSD",-0.0671476528765683,0.863720856813764,9
"agg4","moss","B1_CV",-0.17385754975515,0.654620727173444,9
"agg4","moss","B1_RaoQ_w3",-0.539447239850343,0.133893701572956,9
"agg4","moss","B1_RaoQ_w5",0.364250440102799,0.335179447206566,9
"agg4","moss","B1_RaoQ_w7",0.299519583244849,0.433618761292536,9
"agg4","moss","B1_RaoQ_w9",0.385395686303061,0.305678004501178,9
"agg4","moss","B1_glcm_ASM",0.295572868176954,0.439995758870277,9
"agg4","moss","B1_glcm_contrast",-0.555077425256137,0.120816054764347,9
"agg4","moss","B1_glcm_dissimilarity",0.260815057194548,0.497876894429104,9
"agg4","moss","B1_glcm_entropy",0.444348158687672,0.230807726383303,9
"agg4","moss","B1_glcm_homogeneity",0.456485421065421,0.216780798144613,9
"agg4","moss","B2_CV",-0.385131500302628,0.306038162682469,9
"agg4","moss","B2_RaoQ_w3",-0.145410423883866,0.708942357538371,9
"agg4","moss","B2_RaoQ_w5",-0.63746347419455,0.0647758348020947,9
"agg4","moss","B2_RaoQ_w7",-0.167465282475596,0.666715271222945,9
"agg4","moss","B2_RaoQ_w9",-0.469183035738431,0.202622616614384,9
"agg4","moss","B2_glcm_ASM",0.861205647978735,0.00285582872692731,9
"agg4","moss","B2_glcm_contrast",-0.616512620422978,0.0770237261276691,9
"agg4","moss","B2_glcm_dissimilarity",0.0618603001703655,0.87438040899604,9
"agg4","moss","B2_glcm_entropy",0.860664289579299,0.0028934028276049,9
"agg4","moss","B2_glcm_homogeneity",0.296735669415308,0.438112669507179,9
"agg4","moss","B3_CV",-0.192996598458279,0.618830790655564,9
"agg4","moss","B3_RaoQ_w3",-0.134928883007935,0.729261310288086,9
"agg4","moss","B3_RaoQ_w5",-0.106988342869869,0.784113461334227,9
"agg4","moss","B3_RaoQ_w7",-0.594703855622073,0.091202211657691,9
"agg4","moss","B3_RaoQ_w9",-0.130018586426293,0.738831325998984,9
"agg4","moss","B3_glcm_ASM",0.808518098454579,0.00834143074350517,9
"agg4","moss","B3_glcm_contrast",-0.41218859340859,0.270281440274947,9
"agg4","moss","B3_glcm_dissimilarity",0.813974242285477,0.00758174030646101,9
"agg4","moss","B3_glcm_entropy",0.812297689633034,0.00780995372405446,9
"agg4","moss","B3_glcm_homogeneity",0.894865193080162,0.00111789935014509,9
"agg4","moss","B4_CV",-0.188196408019685,0.627745575120495,9
"agg4","moss","B4_RaoQ_w3",-0.425236824542898,0.253864652113571,9
"agg4","moss","B4_RaoQ_w5",-0.162386654382538,0.676372056556194,9
"agg4","moss","B4_RaoQ_w7",-0.145515641162514,0.708739170033322,9
"agg4","moss","B4_RaoQ_w9",-0.627017091771466,0.070717156299417,9
"agg4","moss","B4_glcm_ASM",0.631085229118718,0.0683645462430972,9
"agg4","moss","B4_glcm_contrast",-0.456981826207038,0.216217356692663,9
"agg4","moss","B4_glcm_dissimilarity",0.588710955117901,0.0953589922292561,9
"agg4","moss","B4_glcm_entropy",0.646050497925444,0.0601349396386644,9
"agg4","moss","B4_glcm_homogeneity",0.482545124706432,0.188296527994506,9
"agg4","moss","SSD",0.31806709572975,0.404209120246605,9
"agg4","veg_height_cm","B1_CV",-0.360565225841549,0.340459245529643,9
"agg4","veg_height_cm","B1_RaoQ_w3",0.240294970239839,0.533422279060667,9
"agg4","veg_height_cm","B1_RaoQ_w5",0.355422270571203,0.347895151400484,9
"agg4","veg_height_cm","B1_RaoQ_w7",0.473038861979441,0.198428192734546,9
"agg4","veg_height_cm","B1_RaoQ_w9",0.338278945415787,0.373242773412319,9
"agg4","veg_height_cm","B1_glcm_ASM",-0.0318107672008836,0.935250259944824,9
